%time,epauleARG,epauleAVD,coudeARG,coudeAVD,aileARG,aileAVD,epauleARD,epauleAVG,coudeARD,coudeAVG,aileARD,aileAVG
26.61958506,0.87168416,0.859865046,1.656703082,1.666723858,0.007348404,-0.006211666,0.822639897,0.847552121,1.912254743,1.92,-0.001944032,0.002280636
26.66556017,0.898143183,0.892816071,1.699377864,1.725877373,0.006127671,-0.004932539,0.82155855,0.851590404,1.92,1.92,0.000223731,3.49E-05
26.71153527,0.922926094,0.923985314,1.740171542,1.782730177,0.005095152,-0.00383972,0.819701715,0.854663897,1.92,1.92,0.002530918,-0.002347149
26.75751037,0.9453999,0.952509118,1.77795076,1.835568655,0.004249385,-0.002933195,0.816646423,0.856185197,1.92,1.92,0.004961116,-0.00484724
26.80348548,0.964928601,0.977460945,1.811617548,1.882592474,0.003582665,-0.002207306,0.812200814,0.855927059,1.92,1.92,0.007478107,-0.007428012
26.84946058,0.980837033,0.997805918,1.840000801,1.92,0.003088842,-0.001658302,0.80585122,0.85199778,1.92,1.92,0.010010795,-0.010019918
26.89543568,0.992422172,1.012430424,1.861892556,1.92,0.002763526,-0.001284712,0.79718495,0.842818032,1.92,1.92,0.012489974,-0.012554801
26.94141079,0.99897316,1.020204823,1.876104405,1.92,0.002604361,-0.001087839,0.786357765,0.829024439,1.92,1.92,0.014876882,-0.014992225
26.98738589,0.999798841,1.02007658,1.881542205,1.92,0.00261138,-0.001072423,0.773652381,0.811504017,1.90273939,1.92,0.017132097,-0.017291008
27.033361,0.997274565,1.023126384,1.880783983,1.92,-0.010511265,0.011121563,0.759423283,0.791233556,1.868202891,1.92,0.019215545,-0.019409229
27.0793361,0.988087803,1.010074438,1.880053316,1.92,-0.010959763,0.011591221,0.744048963,0.769158776,1.827901253,1.875873174,0.021086503,-0.021304229
27.1253112,0.976806215,0.995486325,1.879322648,1.92,-0.011415687,0.012070404,0.72789612,0.746125328,1.782981777,1.816553595,0.022703599,-0.022932616
27.17128631,0.963427371,0.979462939,1.878591981,1.92,-0.011893046,0.012574052,0.711296166,0.722851752,1.734498116,1.754070641,0.024024821,-0.024250285
27.21726141,0.948376361,0.96243268,1.877861313,1.914410353,-0.012371436,0.013080993,0.694634747,0.700012492,1.683571058,1.690088036,0.025016487,-0.025221729
27.26323651,0.932169832,0.944880774,1.87625519,1.890567466,-0.01282259,0.013561634,0.678629677,0.678478328,1.63187848,1.626549704,0.025680873,-0.025848693
27.30921162,0.915301548,0.927263829,1.854643783,1.867516207,-0.013219144,0.013987129,0.663979992,0.659039294,1.58106355,1.565245066,0.026030917,-0.026144204
27.35518672,0.898240459,0.910014962,1.833461026,1.846196754,-0.013534631,0.014329359,0.651263648,0.642335471,1.532584929,1.507736302,0.026082005,-0.026124355
27.40116183,0.881433585,0.893551537,1.81367541,1.827495856,-0.013743423,0.014560865,0.640946072,0.628873849,1.487760097,1.45542901,0.02585249,-0.025809144
27.44713693,0.865312206,0.87828449,1.796202749,1.812264797,-0.013820621,0.01465475,0.633389057,0.619041043,1.447806105,1.409630479,0.025364073,-0.025223134
27.49311203,0.850300235,0.864628742,1.781922391,1.801339623,-0.013741868,0.014584516,0.628860976,0.613115527,1.413876103,1.371597442,0.024641932,-0.024395768
27.53908714,0.836824149,0.853014663,1.771696711,1.795563872,-0.013483092,0.014323848,0.627550841,0.611284838,1.387092203,1.342576902,0.023714488,-0.023361109
27.58506224,0.825324357,0.843901003,1.766393868,1.795815109,-0.01302016,0.013846342,0.629589571,0.613673924,1.368576821,1.323844775,0.022612677,-0.0221568
27.63103734,0.816132788,0.837640232,1.766606103,1.802697819,-0.012334431,0.013131782,0.635081919,0.620390473,1.359485792,1.31674838,0.021368664,-0.020822103
27.67701245,0.809069902,0.834027907,1.771745678,1.815540913,-0.011430299,0.01218563,0.64503989,0.632477998,1.360530613,1.32218491,0.019980803,-0.019352617
27.72298755,0.803833229,0.832721959,1.780959557,1.833383912,-0.010317331,0.011019303,0.659816225,0.65019681,1.370842278,1.339126613,0.018456913,-0.017750689
27.76896266,0.800118444,0.833372917,1.79341248,1.855280787,-0.009004696,0.00964394,0.678579105,0.672580949,1.389305795,1.366198458,0.016840876,-0.016061845
27.81493776,0.797608987,0.835609727,1.808265332,1.880269936,-0.007501512,0.008070727,0.70055408,0.698757275,1.414841995,1.402088553,0.015173561,-0.014327281
27.86091286,0.795967854,0.839027428,1.824657334,1.907346724,-0.00581711,0.006311118,0.725016291,0.727929167,1.446373083,1.445502115,0.01349321,-0.012584579
27.90688797,0.794831306,0.843176217,1.8416917,1.92,-0.003961215,0.004376977,0.751278561,0.759353535,1.482793464,1.495120333,0.011836015,-0.01086866
27.95286307,0.793804639,0.847552121,1.858425376,1.92,-0.003961215,0.002280636,0.778675345,0.792311611,1.522942478,1.549558056,0.010236781,-0.009212801
27.99883817,0.79246055,0.851590404,1.865439965,1.92,-0.003961215,0.002280636,0.806543318,0.826074566,1.565576971,1.60731586,0.008729586,-0.007649575
28.04481328,0.790340973,0.854663897,1.864709297,1.92,-0.003961215,0.002280636,0.834199925,0.859865046,1.609343091,1.666723858,0.007348404,-0.006211666
28.09078838,0.78702294,0.856185197,1.86397863,1.92,-0.003961215,0.002280636,0.86092169,0.892816071,1.65274854,1.725877373,0.006127671,-0.004932539
28.13676349,0.782314589,0.855927059,1.863247962,1.92,-0.003961215,0.002280636,0.885967343,0.923985314,1.694272886,1.782730177,0.005095152,-0.00383972
28.18273859,0.775702253,0.85199778,1.862517295,1.92,-0.003961215,0.002280636,0.908703891,0.952509118,1.732782771,1.835568655,0.004249385,-0.002933195
28.22871369,0.766773241,0.842818032,1.861786627,1.92,-0.003961215,0.002280636,0.928495334,0.977460945,1.767180227,1.882592474,0.003582665,-0.002207306
28.2746888,0.755683314,0.829024439,1.86105596,1.92,-0.003961215,0.002280636,0.944666507,0.997805918,1.796294147,1.92,0.003088842,-0.001658302
28.3206639,0.742715189,0.811504017,1.843064682,1.92,-0.003961215,0.002280636,0.956514388,1.012430424,1.81891657,1.92,0.002763526,-0.001284712
28.366639,0.728223348,0.791233556,1.807797516,1.92,-0.003961215,0.002280636,0.963328118,1.020204823,1.833859086,1.92,0.002604361,-0.001087839
28.41261411,0.712586287,0.785,1.766765211,1.875873174,-0.003961215,0.002280636,0.964416541,1.02007658,1.840027554,1.92,0.00261138,-0.001072423
28.45858921,0.711345212,0.78116682,1.74470121,1.858410991,-0.011679119,0.017742631,0.959138982,1.011173154,1.836506824,1.92,0.00278748,-0.001247553
28.50456432,0.704287607,0.763699986,1.713374503,1.835307608,-0.011423961,0.017201296,0.949580109,0.996694073,1.825694321,1.92,0.003081678,-0.001555056
28.55053942,0.696313952,0.745709692,1.677869395,1.778775882,-0.011197408,0.016661263,0.938147519,0.980304442,1.8104069,1.908511042,0.003434363,-0.00192316
28.59651452,0.687602331,0.727736494,1.639123152,1.720466077,-0.011000623,0.0161264,0.924831709,0.962102154,1.790739617,1.877077474,0.003836976,-0.002343857
28.64248963,0.67858769,0.710459497,1.598568952,1.662297851,-0.010825412,0.015592314,0.909937586,0.942481954,1.767457526,1.842445541,0.004274674,-0.002804589
28.68846473,0.669688541,0.694456561,1.557642876,1.606037076,-0.010659644,0.015051454,0.89383923,0.921880942,1.741461566,1.805640436,0.004729612,-0.003290219
28.73443983,0.661221974,0.680148994,1.517640833,1.553220506,-0.010489079,0.014494918,0.876894775,0.90069665,1.713605909,1.767591949,0.005182063,-0.003783706
28.78041494,0.653408119,0.667825246,1.479739639,1.505222506,-0.010297139,0.013912428,0.859442067,0.879288153,1.684689526,1.729137581,0.005610168,-0.004265835
28.82639004,0.646380022,0.657666044,1.445022823,1.463313722,-0.010064783,0.013292375,0.841797611,0.857980224,1.655454369,1.691031815,0.005989737,-0.004714979
28.87236515,0.640198921,0.64977387,1.414508454,1.428712767,-0.009770531,0.012621988,0.824257859,0.837069054,1.626588208,1.653958344,0.006294107,-0.005106911
28.91834025,0.63646428,0.645707899,1.388799325,1.401999931,-0.009290859,0.011717486,0.80710205,0.816828554,1.598730443,1.618543177,0.006494108,-0.005414695
28.96431535,0.636548668,0.646604111,1.367844167,1.382643025,-0.008508389,0.010409736,0.790595966,0.79751668,1.572479645,1.585367464,0.006558146,-0.005608694
29.01029046,0.640112775,0.651894639,1.351674546,1.370259113,-0.007411944,0.008714074,0.774996191,0.779381491,1.548401967,1.554979493,0.006452454,-0.00565673
29.05626556,0.646734209,0.660946879,1.340214656,1.364391528,-0.00601001,0.006669568,0.760488782,0.762600016,1.526887677,1.527751137,0.006156604,-0.005539286
29.10224066,0.655743682,0.672876002,1.332877507,1.364032589,-0.0043777,0.00438315,0.746999474,0.747087742,1.507716251,1.503439909,0.00571008,-0.00529559
29.14821577,0.66641725,0.686756241,1.328948834,1.368040764,-0.002608735,0.001978844,0.734397511,0.732707747,1.490537994,1.481681043,0.005168656,-0.004981117
29.19419087,0.678039655,0.70168681,1.327704078,1.375260503,-0.000798086,-0.000421207,0.722559677,0.719334967,1.475024522,1.462138546,0.004589353,-0.004652876
29.24016598,0.689906842,0.71678883,1.328398898,1.3845023,0.00095951,-0.002699079,0.711368046,0.706853009,1.460864284,1.44449889,0.00403023,-0.004369235
29.28614108,0.701327295,0.731200812,1.330265126,1.39453197,0.002570679,-0.00474235,0.70070831,0.695151747,1.447759206,1.428466274,0.003550196,-0.004189731
29.33211618,0.711621966,0.744073259,1.332511637,1.404068731,0.003944171,-0.00644442,0.690468566,0.684125501,1.435422198,1.413759077,0.003208834,-0.004174861
29.37809129,0.720122928,0.754563513,1.33432987,1.411792449,0.004991262,-0.007704014,0.680538463,0.673671678,1.423575359,1.400107187,0.003066256,-0.004385885
29.42406639,0.726171056,0.761832006,1.33490391,1.41636088,0.005625829,-0.008424021,0.670808656,0.663689772,1.411948735,1.387250016,0.003182988,-0.00488462
29.47004149,0.729113027,0.765040684,1.33342514,1.416437653,0.005764137,-0.008509757,0.661170496,0.654080647,1.400279564,1.37493507,0.003619894,-0.005733254
29.5160166,0.728311091,0.763386122,1.329147604,1.410811799,0.005346778,-0.007890655,0.651547082,0.64476667,1.388379905,1.362965095,0.004415598,-0.006969768
29.5619917,0.723178669,0.756197209,1.321518803,1.398684191,0.004404928,-0.006589298,0.641986516,0.635753161,1.376336847,1.351339351,0.005518962,-0.008534648
29.6079668,0.715865656,0.746117646,1.312294033,1.383132084,0.003114246,-0.004850644,0.632568087,0.627066307,1.364302143,1.340104509,0.006856807,-0.010344188
29.65394191,0.708915062,0.736272148,1.303550249,1.36776823,0.001663425,-0.00294594,0.623371046,0.618732521,1.352423357,1.329305889,0.008356423,-0.012315009
29.69991701,0.702339095,0.726742019,1.295303673,1.35276334,0.00012489,-0.000957426,0.614474615,0.61077844,1.340844037,1.318987528,0.009945531,-0.01436416
29.74589212,0.696150148,0.717607626,1.287569895,1.338283157,-0.00142965,0.001032672,0.605958031,0.603230921,1.329704015,1.309192277,0.011552249,-0.016409186
29.79186722,0.690360779,0.708948551,1.280363932,1.324489049,-0.002929201,0.002942135,0.597900596,0.596117035,1.319139805,1.299961943,0.013105066,-0.018368173
29.83784232,0.684983686,0.70084377,1.273700312,1.311538701,-0.004303455,0.00468877,0.590381737,0.589464061,1.309285102,1.29133746,0.014532818,-0.020159751
29.88381743,0.680031691,0.693371835,1.26759321,1.2995869,-0.005482723,0.006190452,0.583481056,0.583299468,1.30027137,1.2833591,0.015764672,-0.021703078
29.92979253,0.675517719,0.686611068,1.26205661,1.288786398,-0.006397822,0.007365201,0.577278376,0.577650908,1.292228509,1.276066716,0.016730111,-0.022917774
29.97576763,0.671451916,0.680621421,1.25709963,1.27925251,-0.007000102,0.008155084,0.571833915,0.572541401,1.285251192,1.269491693,0.017379189,-0.02374737
30.02174274,0.667832986,0.675389883,1.252712369,1.270956254,-0.007321619,0.008597802,0.567128686,0.567974895,1.279297366,1.263632571,0.017743213,-0.024229726
30.06771784,0.664656745,0.670885751,1.248881076,1.263835778,-0.007414263,0.008755291,0.563123922,0.563950523,1.27429345,1.258480728,0.017873704,-0.024426226
30.11369295,0.661918946,0.66707881,1.245593048,1.257832561,-0.007329591,0.00868979,0.559780804,0.560467329,1.270168619,1.254028761,0.017822048,-0.024398219
30.15966805,0.659615245,0.663939147,1.242836581,1.252890954,-0.007118863,0.008463693,0.557060375,0.557524225,1.266854417,1.250270465,0.017639444,-0.024207006
30.20564315,0.657741171,0.661437021,1.240600932,1.248957795,-0.006833083,0.008139431,0.554923484,0.555119956,1.264284415,1.247200823,0.017376872,-0.023913828
30.25161826,0.656292109,0.659542752,1.238876294,1.245982065,-0.006523029,0.007779354,0.553330753,0.553253086,1.262393915,1.244816018,0.017085072,-0.023579835
30.29759336,0.655263283,0.658226638,1.237653769,1.2439146,-0.006239275,0.007445647,0.552242564,0.551921979,1.261119686,1.243113453,0.01681454,-0.023266053
30.34356846,0.654649751,0.657458903,1.236925366,1.242707844,-0.006032213,0.00720025,0.55161906,0.551124807,1.260399744,1.242091795,0.016615538,-0.023033342
30.38954357,0.654446402,0.657209656,1.23668399,1.242315641,-0.005952061,0.007104807,0.551420164,0.550859558,1.260173152,1.24175102,0.016538113,-0.022942341
